municipio_codigo|distrito_nombre|direccion_via_nombre|centro_tipo_descripcion|dat_codigo|direccion_codigo_postal|centro_titularidad|contacto_telefono2|contacto_telefono3|centro_tipo_desc_abreviada|direccion_numero|contacto_telefono1|centro_codigo|contacto_web|dat_nombre|centro_tipo_codigo|municipio_nombre|distrito_codigo|contacto_fax|direccion_coor_y|centro_titular|direccion_coor_x|direccion_via_tipo|centro_nombre|contacto_telefono4|contacto_email1|coord_x_centrica|coord_y_centrica|distancia_euclideana|ranking_ue
22||de Federico García Lorca|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|4|28660|PÚBLICO|||CP INF-PRI|4|916325525|28050458|http://www.educa.madrid.org/cp.garcialorca.boadilla|Madrid-Oeste|14|Boadilla del Monte||916325525|4473345.0|COMUNIDAD DE MADRID|423818.0|CALLE|FEDERICO GARCIA LORCA||cp.garcialorca.boadilla@educa.madrid.org|440157.3842874543|4474481.943970768|16378.892529282124|799.0
79|Ciudad Lineal|de la Virgen de Lluc|ESCUELA INFANTIL PRIVADA|5|28027|PRIVADO|635449949||EIPR|13|914072609|28050483||Madrid-Capital|8|Madrid|15||4476387.0|DENENES, SOCIEDAD COOPERATIVA MADRILEÑA|445094.0|CALLE|DENENES||ESTELACHAVESP@HOTMAIL.COM|439602.9362934363|4476838.754826255|5509.6155085982355|152.0
5||de la Encomienda|CENTRO PRIVADO DE EDUCACIÓN INFANTIL|3|28805|PRIVADO|667462974||CPR INF|23|910732866|28050495||Madrid-Este|4|Alcalá de Henares|||4481643.0|DON PITUFO, S.L.|469566.0|CALLE|PARQUE BABY ALCALA||babyalcala@babyalcalaescuelainfantil.com|439602.9362934363|4476838.754826255|30345.773319740052|470.0
15||Miguel de Cervantes|INSTITUTO DE EDUCACIÓN SECUNDARIA|2|28939|PÚBLICO|||IES|104|916899054|28050525|http://www.educa.madrid.org/ies.gabrielamistral.arroyomolinos|Madrid-Sur|42|Arroyomolinos||916897713|4457468.0|COMUNIDAD DE MADRID|422105.0|CALLE|GABRIELA MISTRAL||ies.gabrielamistral.arroyomolinos@educa.madrid.org|440157.3842874543|4474481.943970768|24806.50857945052|1081.0
26||Estudiantes|INSTITUTO DE EDUCACIÓN SECUNDARIA|2|28690|PÚBLICO|636952915||IES|3|918158371|28050537|http://www.educa.madrid.org/ies.alfonsomoreno.brunete|Madrid-Sur|42|Brunete||918158399|4474113.0|COMUNIDAD DE MADRID|414990.0|CALLE|ALFONSO MORENO||ies.alfonsomoreno.brunete@educa.madrid.org|440157.3842874543|4474481.943970768|25170.088429045452|1092.0
92||de las Arizónicas|INSTITUTO DE EDUCACIÓN SECUNDARIA|2|28935|PÚBLICO|629913085||IES|20|916478849|28050549|http://www.educa.madrid.org/ies.gabrielcisneros.mostoles|Madrid-Sur|42|Móstoles||916478110|4463229.0|COMUNIDAD DE MADRID|421615.0|CALLE|GABRIEL CISNEROS||ies.gabrielcisneros.mostoles@educa.madrid.org|440157.3842874543|4474481.943970768|21689.83086777929|1037.0
141||Ruiseñor|INSTITUTO DE EDUCACIÓN SECUNDARIA|2|28609|PÚBLICO|||IES|5|918124066|28050550|http://www.educa.madrid.org/ies.sevillalanueva.sevilla|Madrid-Sur|42|Sevilla la Nueva||918124067|4466716.0|COMUNIDAD DE MADRID|412436.0|CALLE|SEVILLA LA NUEVA||ies.sevillalanueva.sevilla@educa.madrid.org|440157.3842874543|4474481.943970768|28788.626792013245|1203.0
177||de los Estudiantes|INSTITUTO DE EDUCACIÓN SECUNDARIA|4|28229|PÚBLICO|918152718||IES|4|918151519|28050562|http://www.educa.madrid.org/ies.villanuevadelpardillo|Madrid-Oeste|42|Villanueva del Pardillo||918151764|4482689.0|COMUNIDAD DE MADRID|418455.0|AVDA|SAPERE AUDE||ies.villanuevadelpardillo@educa.madrid.org|440157.3842874543|4474481.943970768|23202.354458703117|1063.0
79|Ciudad Lineal|del Poeta Blas de Otero|ESCUELA INFANTIL PRIVADA|5|28017|PRIVADO|||EIPR|38||28050598||Madrid-Capital|8|Madrid|15||4474785.0|EDUCACIONALCE, S.L.|444734.0|CALLE|ALCE|||439602.9362934363|4476838.754826255|5526.818582799854|153.0
123||de San Sebastián|ESCUELA INFANTIL|3|28523|PÚBLICO|||EEI|1|916669782|28050628|http://www.educa.madrid.org/eei.lunalunera.rivas|Madrid-Este|3|Rivas-Vaciamadrid||916669783|4469270.0|AYUNTAMIENTO|454411.0|CALLE|LUNA LUNERA||eei.lunalunera.rivas@educa.madrid.org|440157.3842874543|4474481.943970768|15176.62415807126|707.0
21||Real|ESCUELA  INFANTIL-CASA DE NIÑOS|1|28192|PÚBLICO|||EEI-CN|26|918686048|28050631|http://www.educa.madrid.org/cn.elberrueco|Madrid-Norte|6|Berrueco, El||918694094|4526488.0|AYUNTAMIENTO|452711.0|CALLE|EL BERRUECO||cn.elberrueco@educa.madrid.org|440157.3842874543|4474481.943970768|53499.74888888653|1528.0
102||José Cañaveras|ESCUELA  INFANTIL-CASA DE NIÑOS|3|28570|PÚBLICO|||EEI-CN|26|918724800|28050653|http://www.educa.madrid.org/cn.orusco|Madrid-Este|6|Orusco de Tajuña||918724046|4459231.0|AYUNTAMIENTO|482223.0|CALLE|LOS HUERTOS||cn.orusco@educa.madrid.org|440157.3842874543|4474481.943970768|44744.91387046208|1481.0
123||del Alcalde Francisco Santero|ESCUELA  INFANTIL-CASA DE NIÑOS|3|28521|PÚBLICO|||EEI-CN|4|916704207|28050665|http://www.educa.madrid.org/cn.eldragon.rivas|Madrid-Este|6|Rivas-Vaciamadrid||916704207|4464301.0|AYUNTAMIENTO|456002.0|CALLE|EL DRAGON||cn.eldragon.rivas@educa.madrid.org|440157.3842874543|4474481.943970768|18833.572874368867|919.0
162||de Alcalá (Alalpardo)|ESCUELA  INFANTIL-CASA DE NIÑOS|1|28130|PÚBLICO|||EEI-CN|25|916202616|28050677|http://www.educa.madrid.org/cn.valdeolmos|Madrid-Norte|6|Valdeolmos-Alalpardo||916202616|4497348.0|AYUNTAMIENTO|460064.0|CALLE|ALALPARDO||cn.valdeolmos@educa.madrid.org|440157.3842874543|4474481.943970768|30317.154672873876|1272.0
56||del Caño|ESCUELA  INFANTIL-CASA DE NIÑOS|4|28214|PÚBLICO|||EEI-CN|14|918989200|28050689|http://www.educa.madrid.org/cn.fresnedillas|Madrid-Oeste|6|Fresnedillas de la Oliva||918998590|4482340.0|AYUNTAMIENTO|400871.0|CALLE|FRESNEDILLAS DE LA OLIVA||cn.fresnedillas@educa.madrid.org|440157.3842874543|4474481.943970768|40064.56083548264|1418.0
92||del Río Sella|ESCUELA INFANTIL PRIVADA|2|28935|PRIVADO|666521490||EIPR|6|916474245|28050719|www.escuelainfantiledoa.es|Madrid-Sur|8|Móstoles|||4463143.0|ESCUELA INFANTIL EDOA, S.L.|425807.0|CALLE|EDOA||info@escuelainfantiledoa.es|439602.9362934363|4476838.754826255|19439.690287487687|404.0
92||de Arroyomolinos|INSTITUTO DE EDUCACIÓN SECUNDARIA|2|28938|PÚBLICO|||IES|58|916452469|28050720|http://www.educa.madrid.org/ies.cervantes.mostoles|Madrid-Sur|42|Móstoles||916466098|4462407.0|COMUNIDAD DE MADRID|425373.0|PASEO|MIGUEL DE CERVANTES||ies.cervantes.mostoles@educa.madrid.org|440157.3842874543|4474481.943970768|19088.800136632653|929.0
123||de Levante|INSTITUTO DE EDUCACIÓN SECUNDARIA|3|28521|PÚBLICO|||IES|141|916704112|28050732|http://www.educa.madrid.org/ies.profesorjulioperez.rivas|Madrid-Este|42|Rivas-Vaciamadrid||916704113|4464745.0|COMUNIDAD DE MADRID|456338.0|AVDA|PROFESOR JULIO PEREZ||ies.profesorjulioperez.rivas@educa.madrid.org|440157.3842874543|4474481.943970768|18884.395746937516|922.0
79|Latina|de Anselmo Lorenzo|UNIDAD DE FORMACIÓN E INSERCIÓN LABORAL|5|28044|PÚBLICO|||UFIL|12|915092320|28056023|http://www.educa.madrid.org/ufil.cidcampeador.madrid|Madrid-Capital|34|Madrid|10|915092320|4470426.0|COMUNIDAD DE MADRID|434585.0|CALLE|CID CAMPEADOR||ufil.cidcampeador.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|6892.180216816383|320.0
79|Puente de Vallecas|de la Tierruca|UNIDAD DE FORMACIÓN E INSERCIÓN LABORAL|5|28018|PÚBLICO|||UFIL|13|913030491|28056035|http://www.educa.madrid.org/ufil.tierruca.madrid|Madrid-Capital|34|Madrid|13|913030491|4470672.0|COMUNIDAD DE MADRID|444875.0|CALLE|TIERRUCA||ufil.tierruca.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|6063.956717494593|264.0
79|Usera|de Salvador Martínez|UNIDAD DE FORMACIÓN E INSERCIÓN LABORAL|5|28041|PÚBLICO|||UFIL|3|912760413|28056047|http://www.educa.madrid.org/ufil.virgendeafrica.madrid|Madrid-Capital|34|Madrid|12|913698546|4468776.0|COMUNIDAD DE MADRID|440637.0|CALLE|VIRGEN DE AFRICA||ufil.virgendeafrica.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|5726.0656501005915|242.0
79|Moratalaz|de la Encomienda de Palacios|UNIDAD DE FORMACIÓN E INSERCIÓN LABORAL|5|28030|PÚBLICO|||UFIL|52|913030605|28056059|http://www.educa.madrid.org/ufil.sierrapalomeras.madrid|Madrid-Capital|34|Madrid|14|913805996|4472322.0|COMUNIDAD DE MADRID|445255.0|CALLE|SIERRA PALOMERAS||ufil.sierrapalomeras.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|5536.3384930519605|221.0
74||Química|UNIDAD DE FORMACIÓN E INSERCIÓN LABORAL|2|28914|PÚBLICO|916873365||UFIL|1|912489401|28056060|http://www.educa.madrid.org/ufil.primerodemayo.leganes|Madrid-Sur|34|Leganés||916873365|4465838.0|COMUNIDAD DE MADRID|435091.0|CALLE|PRIMERO DE MAYO||ufil.primerodemayo.leganes@educa.madrid.org|440157.3842874543|4474481.943970768|10019.282265608477|500.0
92||de Carlos V|UNIDAD DE FORMACIÓN E INSERCIÓN LABORAL|2|28936|PÚBLICO|||UFIL|25|916462961|28056072|http://www.educa.madrid.org/ufil.neruda.mostoles|Madrid-Sur|34|Móstoles||916462961|4463480.0|COMUNIDAD DE MADRID|427721.0|AVDA|PABLO NERUDA||ufil.neruda.mostoles@educa.madrid.org|440157.3842874543|4474481.943970768|16604.409814297942|814.0
106||Pinto|UNIDAD DE FORMACIÓN E INSERCIÓN LABORAL|2|28982|PÚBLICO|||UFIL|76|916993796|28056084|http://www.educa.madrid.org/ufil.sanramon.parla|Madrid-Sur|34|Parla||916993796|4454621.0|COMUNIDAD DE MADRID|435296.0|CALLE|SAN RAMON||ufil.sanramon.parla@educa.madrid.org|440157.3842874543|4474481.943970768|20447.252935303673|986.0
5||Núñez de Guzmán|UNIDAD DE FORMACIÓN E INSERCIÓN LABORAL|3|28802|PÚBLICO|||UFIL|31|918788221|28056096|http://www.educa.madrid.org/ufil.elempecinado.alcala|Madrid-Este|34|Alcalá de Henares||918788221|4480671.0|COMUNIDAD DE MADRID|467839.0|CALLE|EL EMPECINADO||ufil.elempecinado.alcala@educa.madrid.org|440157.3842874543|4474481.943970768|28365.053551686316|1189.0
65||de las Arcas del Agua|CONSERVATORIO PROFESIONAL DE MÚSICA|2|28905|PÚBLICO|||CPROF MUS|1|916017113|28056102|http://www.educa.madrid.org/cpm.getafe|Madrid-Sur|131|Getafe||916839906|4460833.0|COMUNIDAD DE MADRID|436764.0|AVDA|CONSERVATORIO PROFESIONAL DE MUSICA DE GETAFE||cpm.getafe@educa.madrid.org|440157.3842874543|4474481.943970768|14064.449098329444|649.0
79|Carabanchel|del Padre Amigo|UNIDAD DE FORMACIÓN E INSERCIÓN LABORAL|5|28025|PÚBLICO|||UFIL|5|915251402|28056114|http://www.educa.madrid.org/ufil.puertabonita.madrid|Madrid-Capital|34|Madrid|11|914285751|4470150.0|COMUNIDAD DE MADRID|437217.0|CALLE|PUERTA BONITA||ufil.puertabonita.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|5235.608687037209|191.0
161||Artemisa|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|2|28341|PÚBLICO|||CP INF-PRI|5|918094732|28056126|http://www.educa.madrid.org/cp.alarcon.valdemoro|Madrid-Sur|14|Valdemoro||918019028|4448536.0|COMUNIDAD DE MADRID|442128.0|CALLE|PEDRO ANTONIO DE ALARCÓN||cp.alarcon.valdemoro@educa.madrid.org|440157.3842874543|4474481.943970768|26020.671298426427|1134.0
10||de Santa Quiteria|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|4|28430|PÚBLICO|||CP INF-PRI|28|918570367|28056138|http://www.educa.madrid.org/cp.elperalejo.alpedrete|Madrid-Oeste|14|Alpedrete||918570339|4501248.0|COMUNIDAD DE MADRID|413571.0|CALLE|EL PERALEJO||cp.elperalejo.alpedrete@educa.madrid.org|440157.3842874543|4474481.943970768|37726.08626454904|1388.0
79|Fuencarral-El Pardo|de las Islas Aleutianas|CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA|5|28035|PRIVADO|||CPR FPE|28|913768560|28056141|http://www.educa.madrid.org/cc.csjuanluismarroquin.madrid|Madrid-Capital|58|Madrid|08|913768564|4481029.0|FUNDACIONCNSE PARA LA SUPRES.DE LAS BARRERAS DE COMUNICACION|438227.0|CALLE|C.RECURSOS COM.SORDA JUAN LUIS MARROQUIN||cc.csjuanluismarroquin.madrid@educa.madrid.org|439602.9362934363|4476838.754826255|4410.369066153899|101.0
45||de Gustavo Adolfo Bécquer|ZONA CASAS DE NIÑOS|1|28770|PÚBLICO|||ZNAS.CN.|18|918457671|28056151|http://www.educa.madrid.org/zcn.colmenarviejo|Madrid-Norte|5|Colmenar Viejo||918457014|4501353.0|COMUNIDAD DE MADRID|434100.0|CALLE|NORTE-1, COLMENAR VIEJO||zcn.colmenarviejo@educa.madrid.org|440157.3842874543|4474481.943970768|27545.336384441478|1176.0
27||de San Salvador|ZONA CASAS DE NIÑOS|1|28730|PÚBLICO|||ZNAS.CN.|6|918694094|28056175|http://www.educa.madrid.org/zcn.buitrago|Madrid-Norte|5|Buitrago del Lozoya|||4538444.0|COMUNIDAD DE MADRID|446623.0|CALLE|NORTE-3, BUITRAGO DE LOZOYA||zcn.buitrago@educa.madrid.org|440157.3842874543|4474481.943970768|64288.01441971092|1551.0
169||de los Álamos|ZONA CASAS DE NIÑOS|1|28729|PÚBLICO|||ZNAS.CN.|s/n|918439531|28056187|http://www.educa.madrid.org/zcn.venturada|Madrid-Norte|5|Venturada|||4516501.0|COMUNIDAD DE MADRID|447617.0|CALLE|NORTE-4, VENTURADA||zcn.venturada@educa.madrid.org|440157.3842874543|4474481.943970768|42676.06983036998|1446.0
153||del Río Jarama|ZONA CASAS DE NIÑOS|1|28189|PÚBLICO|||ZNAS.CN.|20|918430904|28056205|http://www.educa.madrid.org/zcn.torremocha|Madrid-Norte|5|Torremocha de Jarama|||4520459.0|COMUNIDAD DE MADRID|458214.0|CALLE|NORTE-6, TORREMOCHA DE JARAMA||zcn.torremocha@educa.madrid.org|440157.3842874543|4474481.943970768|49395.65823132344|1513.0
901||Viejo de Torrelaguna|ZONA CASAS DE NIÑOS|1|28752|PÚBLICO|||ZNAS.CN.|2|918694094|28056217|http://www.educa.madrid.org/zcn.lozoyuela|Madrid-Norte|5|Lozoyuela-Navas-Sieteiglesias|||4530774.0|COMUNIDAD DE MADRID|448221.0|CMNO|NORTE-7, LOZOYUELA||zcn.lozoyuela@educa.madrid.org|440157.3842874543|4474481.943970768|56866.663963677645|1534.0
160||Eras de San Juan|ZONA CASAS DE NIÑOS|4|28210|PÚBLICO|||ZNAS.CN.|12|918990257|28056229|http://www.educa.madrid.org/zcn.valdemorillo|Madrid-Oeste|5|Valdemorillo|||4483822.0|COMUNIDAD DE MADRID|410276.0|CALLE|OESTE-1, VALDEMORILLO||zcn.valdemorillo@educa.madrid.org|440157.3842874543|4474481.943970768|31307.088231959835|1299.0
90||de Alpedrete|ZONA CASAS DE NIÑOS|4|28411|PÚBLICO|||ZNAS.CN.|2|918578421|28056230|http://www.educa.madrid.org/zcn.moralzarzal|Madrid-Oeste|5|Moralzarzal|||4503373.0|COMUNIDAD DE MADRID|417746.0|CMNO|OESTE-2, MORALZARZAL||zcn.moralzarzal@educa.madrid.org|440157.3842874543|4474481.943970768|36564.50825820291|1363.0
180||de San José|ZONA CASAS DE NIÑOS|3|28590|PÚBLICO|||ZNAS.CN.|2|918745068|28056242|http://www.educa.madrid.org/zcn.villarejo|Madrid-Este|5|Villarejo de Salvanés|||4446378.0|COMUNIDAD DE MADRID|476634.0|CALLE|ESTE-1, VILLAREJO DE SALVANES||zcn.villarejo@educa.madrid.org|440157.3842874543|4474481.943970768|46047.5315359335|1496.0
132||del Doce de Octubre|ZONA CASAS DE NIÑOS|3|28330|PÚBLICO|||ZNAS.CN.|33|918946668|28056254|http://www.educa.madrid.org/zcn.sanmartindelavega|Madrid-Este|5|San Martín de la Vega|||4450963.0|COMUNIDAD DE MADRID|450746.0|AVDA|ESTE-2, SAN MARTIN DE LA VEGA||zcn.sanmartindelavega@educa.madrid.org|440157.3842874543|4474481.943970768|25792.625074002914|1121.0
14||Gran Vía|ZONA CASAS DE NIÑOS|3|28500|PÚBLICO|||ZNAS.CN.|s/n|918702178|28056266|http://www.educa.madrid.org/zcn.arganda|Madrid-Este|5|Arganda del Rey|||4462867.0|COMUNIDAD DE MADRID|459153.0|CALLE|ESTE-3, ARGANDA||zcn.arganda@educa.madrid.org|440157.3842874543|4474481.943970768|22265.227143301003|1054.0
5||Reyes Magos|ZONA CASAS DE NIÑOS|3|28806|PÚBLICO|||ZNAS.CN.|13|918838709|28056278|http://www.educa.madrid.org/zcn.alcala|Madrid-Este|5|Alcalá de Henares|||4482502.0|COMUNIDAD DE MADRID|468025.0|AVDA|ESTE-5, ALCALA DE HENARES||zcn.alcala@educa.madrid.org|440157.3842874543|4474481.943970768|28998.712113025776|1211.0
179||Carlos Ruiz|ZONA CASAS DE NIÑOS|3|28512|PÚBLICO|||ZNAS.CN.|13|918732179|28056291|http://www.educa.madrid.org/zcn.villardelolmo|Madrid-Este|5|Villar del Olmo|||4465173.0|COMUNIDAD DE MADRID|480001.0|CALLE|ESTE-4, VILLAR DEL OLMO||zcn.villardelolmo@educa.madrid.org|440157.3842874543|4474481.943970768|40916.624383004906|1428.0
130||de la Solana|ZONA CASAS DE NIÑOS|3|28830|PÚBLICO|||ZNAS.CN.|s/n|916734343|28056308|http://www.educa.madrid.org/zcn.sanfernando|Madrid-Este|5|San Fernando de Henares|||4474648.0|COMUNIDAD DE MADRID|454750.0|CALLE|ESTE-7, SAN FERNANDO DE HENARES||zcn.sanfernando@educa.madrid.org|440157.3842874543|4474481.943970768|14593.560495604897|674.0
102||José Cañaveras|ZONA CASAS DE NIÑOS|3|28570|PÚBLICO|||ZNAS.CN.|26|918724800|28056311|http://www.educa.madrid.org/zcn.orusco|Madrid-Este|5|Orusco de Tajuña||918724046|4459231.0|COMUNIDAD DE MADRID|482223.0|CALLE|ESTE-8, ORUSCO||zcn.orusco@educa.madrid.org|440157.3842874543|4474481.943970768|44744.91387046208|1481.0
89||Valdemoro|ZONA CASAS DE NIÑOS|2|28950|PÚBLICO|||ZNAS.CN.|3|916094603|28056321|http://www.educa.madrid.org/zcn.moraleja|Madrid-Sur|5|Moraleja de Enmedio|||4457401.0|COMUNIDAD DE MADRID|427465.0|CALLE|SUR-1, MORALEJA DE ENMEDIO||zcn.moraleja@educa.madrid.org|440157.3842874543|4474481.943970768|21280.396279978555|1017.0
66||de la Ermita|ZONA CASAS DE NIÑOS|2|28971|PÚBLICO|||ZNAS.CN.|3|911046082|28056333|http://www.educa.madrid.org/zcn.grinon|Madrid-Sur|5|Griñón|||4452158.0|COMUNIDAD DE MADRID|427499.0|CALLE|SUR-2, GRIÑON||zcn.grinon@educa.madrid.org|440157.3842874543|4474481.943970768|25663.07010431233|1115.0
99||VÍA OLÍMPICA|ZONA CASAS DE NIÑOS|2|28695|PÚBLICO|||ZNAS.CN.|3|918652521|28056345|http://www.educa.madrid.org/zcn.navasdelrey|Madrid-Sur|5|Navas del Rey||918652348|4471735.0|COMUNIDAD DE MADRID|394001.0|CALLE|SUR-3, NAVAS DEL REY||zcn.navasdelrey@educa.madrid.org|440157.3842874543|4474481.943970768|46238.052637083405|1500.0
133||del Ferrocarril|ZONA CASAS DE NIÑOS|2|28680|PÚBLICO|||ZNAS.CN.|s/n|918612515|28056357|http://www.educa.madrid.org/zcn.sanmartindevaldeiglesias|Madrid-Sur|5|San Martín de Valdeiglesias|||4469257.0|COMUNIDAD DE MADRID|380984.0|AVDA|SUR-4, SAN MARTIN DE VALDEIGLESIAS||zcn.sanmartindevaldeiglesias@educa.madrid.org|440157.3842874543|4474481.943970768|59403.614768197454|1543.0
74||Alcarria|ZONA CASAS DE NIÑOS|2|28915|PÚBLICO|618749749||ZNAS.CN.|s/n|916804861|28056370|http://www.educa.madrid.org/zcn.leganes|Madrid-Sur|5|Leganés|||4464530.0|COMUNIDAD DE MADRID|435887.0|CALLE|SUR-6, LEGANES||zcn.leganes@educa.madrid.org|440157.3842874543|4474481.943970768|10829.467704362842|523.0
79|Usera|de Tomelloso|ZONA CASAS DE NIÑOS|5|28026|PÚBLICO|||ZNAS.CN.|39|914752598|28056382|http://www.educa.madrid.org/zcn.capital1.madrid|Madrid-Capital|5|Madrid|12||4470197.0|COMUNIDAD DE MADRID|440733.0|CALLE|CAPITAL-1, NTRA. SRA. DE LA FUENCISLA||zcn.capital1.madrid@educa.madrid.org|440157.3842874543|4474481.943970768|4323.433621688744|138.0
5||de Meco|CENTRO PÚBLICO DE EDUCACIÓN ADULTOS ESTABLECIMIENTOS PENITENCIARIOS|3|28805|PÚBLICO|||CEPA.EP|k 4|918887061|28056400|http://www.educa.madrid.org/cepa.josehierro.alcala|Madrid-Este|35|Alcalá de Henares|||4485882.0|COMUNIDAD DE MADRID|472363.0|CTRA|JOSE HIERRO||cepa.josehierro.alcala@educa.madrid.org|440157.3842874543|4474481.943970768|34163.76678432582|1328.0
5||de Meco|CENTRO PÚBLICO DE EDUCACIÓN ADULTOS ESTABLECIMIENTOS PENITENCIARIOS|3|28805|PÚBLICO|||CEPA.EP|k 4|918804011|28056412|http://www.educa.madrid.org/cepa.claracampoamor.alcala|Madrid-Este|35|Alcalá de Henares||918807965|4485882.0|COMUNIDAD DE MADRID|472363.0|CTRA|CLARA CAMPOAMOR||cepa.claracampoamor.alcala@educa.madrid.org|440157.3842874543|4474481.943970768|34163.76678432582|1328.0
161||Pinto- San Martín de la Vega|CENTRO PÚBLICO DE EDUCACIÓN ADULTOS ESTABLECIMIENTOS PENITENCIARIOS|2|28340|PÚBLICO|||CEPA.EP|k 5|916924722|28056424|http://www.educa.madrid.org/cepa.alonsoquijano.valdemoro|Madrid-Sur|35|Valdemoro||918948100|4452376.0|COMUNIDAD DE MADRID|443958.0|CTRA|ALONSO QUIJANO||cepa.alonsoquijano.valdemoro@educa.madrid.org|440157.3842874543|4474481.943970768|22430.27950412508|1055.0
96||Nacional-V (Madrid-Extremadura)|CENTRO PÚBLICO DE EDUCACIÓN ADULTOS ESTABLECIMIENTOS PENITENCIARIOS|2|28600|PÚBLICO|||CEPA.EP|k27.7|918116003|28056436|http://www.educa.madrid.org/cepa.alborada.navalcarnero|Madrid-Sur|35|Navalcarnero|||4460537.0|COMUNIDAD DE MADRID|418397.0|CTRA|ALBORADA||cepa.alborada.navalcarnero@educa.madrid.org|440157.3842874543|4474481.943970768|25845.2275417637|1125.0
144||Comarcal 609, km. 3,600|CENTRO PÚBLICO DE EDUCACIÓN ADULTOS ESTABLECIMIENTOS PENITENCIARIOS|1|28791|PÚBLICO|918447737||CEPA.EP||918447735|28056448|http://www.educa.madrid.org/cepa.yucatan.soto|Madrid-Norte|35|Soto del Real||918479562|4507792.0|COMUNIDAD DE MADRID|433650.0|CTRA|YUCATAN||cepa.yucatan.soto@educa.madrid.org|440157.3842874543|4474481.943970768|33939.738993327526|1323.0
13||Nacional 400|CENTRO PÚBLICO DE EDUCACIÓN ADULTOS ESTABLECIMIENTOS PENITENCIARIOS|2|28300|PÚBLICO|||CEPA.EP|k.28|918099095|28056451|http://www.educa.madrid.org/cepa.dulcechacon.aranjuez|Madrid-Sur|35|Aranjuez|||4422902.0|COMUNIDAD DE MADRID|439941.0|CTRA|DULCE CHACON||cepa.dulcechacon.aranjuez@educa.madrid.org|440157.3842874543|4474481.943970768|51580.397848285356|1522.0
79|San Blas-Canillejas|de Toscana|ESCUELA INFANTIL PRIVADA|5|28032|PRIVADO|609725299||EIPR|156|918119367|28056473|http://www.escuelasinfantilesluismapetonga.com|Madrid-Capital|8|Madrid|20||4474446.0|LUISMAPETONGA-PELUCHES, S.L.|448106.0|CALLE|LUISMAPETONGA-PELUCHES||infoluismapetonga@gmail.com|439602.9362934363|4476838.754826255|8833.310141529535|254.0
79|Carabanchel|de las Clarisas|CENTRO PRIVADO DE EDUCACIÓN ESPECIAL|5|28019|PRIVADO CONCERTADO|914710137||CPR EE|16|914710137|28056485|http://www.educa.madrid.org/cc.peripatos.madrid|Madrid-Capital|21|Madrid|11||4471282.0|COLEGIO PERIPATOS, S.L.|438313.0|CALLE|PERIPATOS||cc.peripatos.madrid@educa.madrid.org|440264.7489361702|4474293.580851064|3588.724443634146|87.0
15||de la Iglesia|ESCUELA MUNICIPAL DE MÚSICA|2|28939|PÚBLICO|||E MUN.MUSICA|12|916095056|28056527|http://www.educa.madrid.org/em.arroyomolinos|Madrid-Sur|185|Arroyomolinos||916897568|4458035.0|AYUNTAMIENTO|421738.0|CALLE|ARROYOMOLINOS (ESC. MUN. MUSICA)||em.arroyomolinos@educa.madrid.org|440157.3842874543|4474481.943970768|24693.63649822547|1078.0
36||de Torrejón de Velasco|ESCUELA MUNICIPAL DE MÚSICA|2|28978|PÚBLICO|||E MUN.MUSICA|2|918167208|28056539|http://www.educa.madrid.org/em.casarrubuelos|Madrid-Sur|185|Casarrubuelos||918167208|4447189.0|AYUNTAMIENTO|429393.0|CMNO|CASARRUBUELOS||em.casarrubuelos@educa.madrid.org|440157.3842874543|4474481.943970768|29338.99725074909|1229.0
43||del Arco|ESCUELA MUNICIPAL DE MÚSICA|3|28380|PÚBLICO|||E MUN.MUSICA|3|918943030|28056540|http://www.educa.madrid.org/em.colmenardeoreja|Madrid-Este|185|Colmenar de Oreja||918943198|4440113.0|AYUNTAMIENTO|466765.0|PLAZA|COLMENAR DE OREJA||em.colmenardeoreja@educa.madrid.org|440157.3842874543|4474481.943970768|43464.807874558515|1455.0
45||de Andalucía|ESCUELA MUNICIPAL DE MÚSICA|1|28770|PÚBLICO|687469626||E MUN.MUSICA|55|918450053|28056552|http://www.educa.madrid.org/em.colmenarviejo|Madrid-Norte|185|Colmenar Viejo||918458441|4502674.0|AYUNTAMIENTO|434069.0|AVDA|COLMENAR VIEJO (ESC. MUN. MUSICA)||em.colmenarviejo@educa.madrid.org|440157.3842874543|4474481.943970768|28841.991026749336|1206.0
23||de los Prados|ESCUELA MUNICIPAL DE MÚSICA|4|28413|PÚBLICO|||E MUN.MUSICA|16|918559415|28056564|http://www.educa.madrid.org/em.elboalo|Madrid-Oeste|185|Boalo, El||918559038|4507942.0|AYUNTAMIENTO|422446.0|AVDA|EL BOALO||em.elboalo@educa.madrid.org|440157.3842874543|4474481.943970768|37858.53249740727|1394.0
